arsenic	33	cup-fiend,bowl-sprite	medieval english
arsy	adj	lucky,fortunate,flukey.
art	(cf. nhg art "kind,sort,arch. species," danish and swedish art"species",from middle low german art "nature,kind")
artemisia absinthum	wormwort,mingwort,gallwood
artemisia ludovinciana	silver frost
artemisia media	chickenwort
artemisia vulgaris	mugwort
artery	edder (@oe ædre)
arthriscus sylvestris	wild parsley
arthropleura	genus arthropleura	lithrib	coalbearing
arthropod	phylum arthropoda	lithfoot (cf. nhg gliederfüße)
arthropoda	lithfoots/lithfeet (cf. german gliederfüßer, dutch geleedpotigen)
article	clepeword (clyping. clepe=call out)
artiodactyla	pairhooves (cf. german paarhufe)
arum macolutum	starch-root
aruncus dioicus	goats beard,bride's feathers
arveth	n	labour, [oe earfoðe]
arveth-day	n	day of tribulation
arveth-throw	n	time of tribulation
arvethday	n	day of tribulation
arvethrow	n	time of tribulation
as	conj	because
as far as	prep	concerning
as for	prep	concerning
as for	prep	regarding
as good as	adv/phr	essentially
as if	excl	a disbelief,i don't believe you, you're kidding.
as is		under the present circumstances,situation, in the present form, conditions as they are,no change "you can't do any better as is."
as it shows staringly	adv/phr	apparently
as lief	adj	preferable
as long as	conj	because
as much as	adv/phr	essentially
as of	adj	according to
as of yet	adv	currently
as strawberry	n	jam
as to	prep	regarding
asarum europaeum (assarabaca)	hazelwort
ascending colon	upstying thicktharm
ascidiacea	sea squirts
asclepias	swallow-wort
ascomycele fungus (truffle)	ghostwort.
aset substitue: outtrade edstowe	v	replace
ash-cat	n	a dirty,unkempt child,as if covered by ash. ,a sickly child with an ashen look,complexion. 3. a thin,wasted,ragged black person.
ash-throat	n	vervain
ashame	v	abash
ashapenning	n	creation
ashcan	n	a depth-charge.
ashcan	n	an unpleasant person. ,the buttocks.
ashcan	v	to discard,throw away. ,a depth-charge.
ashen	adj	cadaverous
ashen	adj	pale
ashen	adj	pallid
ashes	n	remains
ashes	n	residue
ashes	n	wreckage
ashlike	adj	fuliginous
ashun	v	despise,reject, []
ashy	adj	palefaced,white,ashen-faced.
aside	adv	apart from
asideness forlethood	n	isolation
ask	n	a newt,eft,occ. also the lizard, asker,eft [oe aesxe: newt]
ask	n	lizard
ask	n	request
ask	v	question
ask	v	request
ask	vb/n	petition
ask befrain see frain	v	interrogate
ask frayn	v	inquire
askard eft	n	lizard
asking	n	a sentence,phrase that needs an answer, question,inquiry [neologism,formed on the basis of oe geáscung,an inquiry,using modern ask + -ing]
asking	n	question
askworthy	adj	questionable
aslant athwart	adv	obliquely
asleye hade	n	gender
asp	n	a poplar (populus tremula),with greyish bark and spreading branches,the leaves of which are specialy tremulous. also attrib. the wood of this tree., poplar [oe: æspae,æspe]
aspare	v	preserve
aspare	v	preservec
aspeed	v	survive,escape
aspell	v	represent
aspelling	n	version
asperula cynanchia (quinsywort)	small woodruff,pink woodruff
aspill	v	destroy
asplenium australasicum	crow's-nest fern
asplenium bulbiferum	hen and chicken fern. parsley fern.
asplenium scolopendrium	hart's tung (fern),hound's tung.
asplenium trichomanes	maidenhair spleenwort
ass	n	ipseity
ass backwards	adv	in reverse order. ,in a confused manner, sometimes used as 'bass ackwards'.
assault rifle	thorgun,stormgun
assault vb.	beset,set upon,jump on,beat,lay-into,thrash	lay-into	kent
assets	holdings
asshole arse-thirl	n	anus
assume] hie/huy smigh ween	v	assume
astacology	crayfishlore
astal/astale [oe –astlaen - to lay at one's charge	n/vb	charge
astandendness	n	continuation
astandingness	n	continuation
astatine	85	dor,unmaking stone/ore	initial,rejected name,from german for "do". half-calque for "unstable
aster amellus	starwort
aster tripolium	sharewort,harwort,starwort.
asteraceae spiccata	needlewort
asteridea athrixiodes	wirewort
asterisk	starmark
asteroid	rock wanderer
asteroidea	starfishes
astound	v	astonish
astound	v	surprise
astounded	n	astonished
astounding	adj	astonishing
astounding	adj	extraordinary
astounding	adj	phenomenal
astrantia	revewort
astrology	starcraft
astronomy	starlore
asunder	adv	apart from
asunderhood	n	segregation
asunderhood	n	separation
aswarken	v	confound
aswind	v	dissolve,fade away
at first orspringly	adv	originally
at first sight	adv/phr	apparently
at hand	adj	available
at hand yea-fare	adj	accessible
at heart	adv	basically
at heart	adv/phr	essentially
at it	adv	taking part in sexual intercourse. ,involved in criminal,illegal matters.
at last	adv	finally
at last outendly	adv	eventually
at length	adv	particularly
at odds: out of step	n	odds
at once	adv	immediately
at once	adv	instantly
at-eke	v	add
atbearing	n	advection
atbefall/atfall	v	coincide
atbraidingly	(ablativus)
atbraidingly	adj	ablative
atel	adj	terrible, [oe atol]
atelling sweetling	n	explanation
atewing	n	epiphany
atewmas	n	epiphany
atgo	approach
athandsome	adj	available
athel	adj	noble
athel	n	baron(ess)
athelbid	v	preach
athelbode	n	preacher
athelborn	adj	aristocratic
atheldom	n	nobility
atheling	n	prince
athelingship	n	reign
athelman	n	marquess
athelstone	n	gem
athom	n	vapour
athrick	v	press,oppress, [oe aðryccan]
athrill	adj	ecstatic
athrotsome	adj	troublesome
athrutch	v	oppress
athwart	adj	opposite
athwart	adv	across
athwart adv roodways adv	n/adv	bias
athwee	v	baptize,anoint
athween	v	cleanse,baptize
athwite	v	disappoint
athyrium filix-femina	lady fern
atlum	n	opinion
atmology	steamlore
atmosphere	welkin
atone	v	expiate
atputsome	adj	available
atropa belladona	banewort,deadly nightshade,dwale,dwaleberry
atsake	deny	ætsacen
atspring	v	to spring out, to gush forth,to rush forth,to spring up/forth/out,to spurt out [oe: ætspringan]
atsprungness	n	despondency
atspurn	v	rebel,strike against
atstall fultum	n	assistance
atstandand	n	attendant
atstreng	n	to withhold wrongfully, suppress,repress [oe: ætstrengan]
atter	adj/n	toxic(ity)
atter	n	poison
atter	n	pus
atter	n/vb	venom
atterloathe	n	antidote
atterloathe	n	antidote, [me atterlothe]
attle	adj	terrible
attle	n,proper'	attila (the hun), boy's given name
attlehew	v	disfigure,make hideous
atween	prep,adv	archaic word for between, between [oed,me atwen,uncommon (still used in lowland scots)]
aubriea deltoidea	rainbow rock cress
auger	n	gimlet
aught	n	esteem
aught	onlook	n	respect
aught bemarking	n	attention
aughten	v	esteem
aughten	v	respect
aughtful	adj	respectful
aughtworthy	adj	respectable
augmented	raised,ahaven
augmented	risen,heaved
auriga	steerer
aurora australis	southern lights
aurora borealis	northern lights
aurum	79	gold	english
austroraptor	genus austroraptor	southgriper	chalken
autocratic	led by one
automatic	self-loading
autumn	n.	fall.	back-end: (back bit of the year)	yorkshire
auxology	growthlore
avast	v	arrest
aves	birds
avicide	birdslaughter
avond	n	evening, dusk,sunset,nightfall [pg *ēbanþs,olf āvont,m.du âvont,du.]
awake	adj	alert
awake	adj	observant
awake	adj	responsive
awake	v	arouse
awake	v	evoke
awake to	v	be awake to: quick to see through a scam,deceptiion.
aware	adj	conscious
aware	adj	vigilant
aware	n	sapient
aware rathe	adj	cognizant
awarel	v	avoid
awareness	n	consciousness
awareness awaredom	n	sentience
awash	adj	abundant
awash	adj	drunk,intoxicated.
awatch	v	expect
away	adj	distant
away	adj	prison (underworld.), at the put-away,in jail. ,escaped from prison. 3. dead,deceased.
away	adv	immediately,without delay,forthwith,without hestitation,right away.
awaybear	v	convect
awayen	repudiate	awægan
awayen forthrow	v	discard
awayen,forthrow	v	discard
awaywarpness	n	abortion
awe	n	horror
aweestness	n	desolation
aweful	adj	abominable
awendedness awending	n	modification
awesome	adj	extraordinary
awesome	adj	terrific
awewhelming	n	terrorism
awfil	adj	terrific
awful	adj	hideous
awful	adj	horrible
awful	adj	terrible
awry-eyed	adj	intoxicated
axe	v	to dismiss someone from a job,team,relationship. ,fire,as in in give someone the axe. 3. to eliminate,cut. 4. any musical instrument,esp. the saxophone,perhaps because of an axe's shape,it's sound when someone is using it to chop.
axeholder	n	the hand.
axeman	n	a musician esp. a guitarist.
axilla	oxter,armpit
axle	n	axis
axle	n	pole (land/ physics)
axled	adj	polar (land/physics)
axolotl	ambystoma mexicanum	moonsnavelish walkingfish,moonsnavelish taillurrow
ay	adj	eternal
ay	adv	always,ever, [oed]
ay	interj	alas
aye	adj	perpetually
aye	adv	affirmative
aye-aye	daubentonia madagascariensis	fingerdeer (cf. du. vingerdier,nhg fingertier)
ayenow	adv	immediately
ayesome	adv	affirmative
ayewhither	in all directions	æghwider
azure	blow (@oe blǣwen),hewn (@oe hæwen)
b.i.d. (bis in die)	t.e.d. (two each day)
babbling tungy	adj	gabbling
baboon	genuspapio	muzzle-ape,dog-ape
babyish thewless	adj	immoral
back	adj	dorsal
back	n	posterior
back	v	to give one's support to some effort,person. ,to bet on, wager. 3. to contribute money, bankroll
back forty	n	an out-of-the-way barren piece of land,often 40 acres in size.
back ham	n	bacon
back out	v	to cancel,renege on an arrangement.
back seat	adv	an inferior position.
back seat driver	n	a passenger in a motor vehicle who gives unwanted advice to the driver,hence anyone who offers advice in a field he/she is not qualified.
back talk	n.	retort in anger,heated argument,impudent,disrespectful reply.
back up	v	endorse
back up	v	support
back up fultum	n	support
back up,spokesman	n/vb	advocate
back-and-forth	phr	quid pro quo
back-burner	n	the location of an idea,project,suggestion,etc.,when it is kept on ready reserve for the time being,as "put on the back-burner."
back-door	adj	dishonest,dubious: " a sleazy little back-door business."
back-door man	n	an adulterer,betrayer,cheat,a bird-dog.
back-dooring	n	adultery,infidelity,betrayal.
back-down	v	to retreat,recoil from one's position,problem, surrender,retract. ,concede a loss in an argument.
back-end-to	adj	in confusion,in disorder,in chaos.
back-ended	adj	eccentric,perverse,strange. ,not according to the ordinary way.
back-hander	n	slap in the face with the back of the hand.
back-house	n	a privy,a toilet,a dunny.
back-tharm	n	anus
back-to-back	adj	sequential
backbearing	n	a piece of text leading back to another article,paper., [direct calque of latin]
backbeat	n	an underlying theme,quality. ,one's heartbeat. 3. a secondary beat,in jazz music,that underlies the main theme.
backbirth	v	respawn
backboard	port-side,larboard	bæcbord
backbone	n	courage.
backbone	n	fibre/fiber
backbone	n	fortitude
backbone backridge	n	spine
backbreaker	n	a very difficult,exhausting,demanding job,physical task.
backbreaking	adj	laborious
backchat	n	repartee
backed	adv	dead: lying on one's back. ,dead: on the back of those who carry one's coffin.
backed-up	adj	constipated.
backer	n	activist
backer	n	patron
backfire	v	to react in an expected and untoward manner.
background	n	scene
backing	n	aid
backing	n	assistance
backing forespeech	n	advocacy
backlands region	n	frontier
backlash	n	resistance
backlash	n	retort
backrighting	n	demodulation
backroom	adj	having to do with political,organisational,personal expediency: 'as in a backroom deal."
backshine gain/withleaming	n	reflection
backskull	n	occipital bone
backslapper	adj	extrovert
backslide	v	relapse
backslide dwild	n	lapse
backstab	v	betray
backstabber	n	betrayer
backstabber lew	n	traitor
backstabbing	n	infidelity
backsword	n	cutlass
backtale	n	narrative
backtalk	v	talking behind someone's back, to gossip [compound back + talk]
backtown	n	hicksville
backup	adj	auxiliary
backup	n	a substitute,stand-in,something,someone ready to step in,replace.
backup	n	reserve
backup	v	reserve
backward	adj	retrograde
backwardness	n	retardation
backwash	n	consequence
backwash	n	effect
backwash	n	sequence
backwater	n	frontier
backwave	n	echo
backwave	n	echo (1)
backwoodharp	(oud)
backwoods	n	frontier
backwoodsman	n	rustic
backwoodsy	adj.	uncultivated,unrefined,rustic
bactrychium lunaria	moonwort
bad	adj	damaging
bad	adj	ineffective
bad	adj	inept
bad	adj	malevolent
bad	adj	unpleasant
bad blood	n	feud
bad name are	n	infamy
bad protection: nakedness	n	insecurity
bad shielding	n	insecurity
bad warding	n	insecurity
bad: ordeal afanding	n	experience
bad: spellcraft	n/adj	magic
baderdy nithe	adj	vicious
badger	meles meles	brock
badly shielded	adj	insecure
badly warded	adj	insecure
badware	n	malware
badworking	adj	dysfunctional
baffle offwonder	v	astonish
bag	n	cartridge
bagpipes
baird box	n	television
bairdscraft	n	television
bairish
bairish	adj	bavarian
bairn	n	baby
bairn	n	child
bairnhood	n	infancy
bairnslaughter	n	infanticide
baked	adj	inebriated
bakedearth burnt clay	n	terracotta
bakehouse	n	a shop where breads are baked and sold, bakery [extension of existing word,from compound of bake 'to cook food in an oven' & house]
bakering	n	gridiron
bakestone	n	brick
balance' latin equivalent: librare	v	consider
bald	adj	manifest(ed)
balder's bane	n	viscum
bale	v	cremate
bale-fire	n	signal
balebenn	n	mortal wound
balecraft	n	magic art
baledeed	n	evil deed,sin
baleful	adj	damaging
baleful	adj	pernicious
baleful nithe	adj	malign
balequealm	n	violent death
balesear	n	wicked art/machination
balesorrow	n	dire sorrow
balespell	n	baleful message
baleyse	n	pyrophobia
ball	n	sphere
ball	n	testicle
ball streal	n	bullet
ballgame wyefare	n	duel
ballockwort	n	orchid
balls	n	audacity
balls	n	cojones
ballsack*	n	scrotum
ballsy	adj	audacious
balneology	bathlore
balochish
balt-slavish
baltish
ban	n/adj	taboo
ban	v	announce
ban	v	bar
ban fleme	v	banish
band	n	tyre
banded folkdoms of americksland	n	united states of america
bandfighters wyewoman	n	amazon
bandframe	v	assemble
bandicoot	order peramelemorphia	purseshrew
bandwagon	n	campaign
bandwain	n	campaign
bandy adj.(rheboscelic)	bowlegged	bandy	essex
bane	n	a person,thing that ruins,spoils, that which causes death,destroys life, a deadly poison., curse,nemesis,undoing [neologism,from oe bana slayer, that which destroys life, causes death,destruction,ruin,woe,as in a watery bane.]
bane	n	mortality
bane	n	poison
baneful	adj	damaging
baneful	adj	disastrous
baneful	adj	pernicious
banestead	n	a palace where people are not meant to live owing to the extremes and harshness of the climate,as a polar region., hell on earth [neologism,from oe bana slayer. bane: cursed,woe. stead place in various applications.]
banewave	n	a very large ocean wave caused by an underwater earthquake,volcanic explosion., tsunami,killer wave [neologism,from oe bana slayer. bane: that which destroys life, causes death,destruction,ruin,woe. wave an advancing ridge,swell of liquid,as of the sea, a moving billow of water.]
baneworm	n	a huge,winged serpent with crested head and enormous claws and teeth,and often spouting fire, dragon,grendel [neologism,from oe bana slayer. bane: that which destroys life, causes death,destruction,ruin,woe. wyrm a worm,snake,,serpent]
banger swineflesh	n	sausage
banker	benchkeeper
bankland niland	n	egypt
bankland,niland	n	egypt
banning	n	expulsion
banshee	wailing ghost
baptism	christening (oe cristnian),fulwaying,forwashing
bar	n	barricade
barbicide	brushcleaner
bare	adj	bald
bare	adj	barren
bare	adj	insecure
bare	adj	vacant
bare	v	denude
bare	v	disclose
bare	v	reveal
bare	v	unveil
bare	vb/phr	discover
bare-bones	adj	basic
bare-bones	adj	unadorned,spare, austere
